CLLI;País;CNPJ;Razão Social;Tipo;SubTipo;Modalidade;CON/DEV;Filial;Endereço;Cidade;Estado;Depto.;C. Contábil;Fornecedor;SAP;CNPJ Fornecedor;Conta/UC;Medidor;Taxa USD;Fator;Pagamento;Grupo;ICMS;PIS/PASEP;COFINS;Dia da Leitura;Disponível;Nota Fiscal;Mês;Ano;Vencimento;Enviada;  Valor Local  ;Bandeira;Dias Medidos;    Leitura Anterior    ;    Leitura Atual    ;      KWH      ;Per. Inicial Consulta;Per. Final Consulta; Contratado Demanda HTF  (KW) ; Contrado Demanda HTP  (KW) ; Consumido Demanda HFP ($) ; Consumido Demanda HTP ($) ; Quantidade Demanda HFP (KW) ; Quantidade Demanda HP (KW) ; Outros Encargos ($) ; Quantidade encargos KWH ; Multas/Penalidades $ ; Impostos $ ; Descontos $ ;Media Kw;Valor USD;USD/Kw;USD/Kwh;Projeção de Imposto;USD s/ Imposto;USD/Kw S/ Imp.
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;COMD.DO EDIF.COMERCIAL ATAULFO CORP;;;;J639LT1;65366540;Netex - Other Direct;186738;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 142,11 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;COND ED CENTRO EMPR INTERN RIO;;;;J639LT1;65366540;Netex - Other Direct;189056;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 217,22 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;ED ANTONIO HUESPE;;;;J639LT1;65366540;Netex - Other Direct;189317;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 112,79 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;ED EDMA;;;;J639LT1;65366540;Netex - Other Direct;187738;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 112,79 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;EDIFICIO TABAPUA OFFICES 474;;;;J639LT1;65366540;Netex - Other Direct;186742;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 113,45 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;OSASCO TRADE & CONVENTION CENTER;;;;J639LT1;65366540;Netex - Other Direct;185950;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 1.300,86 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
ATK12345;BRASIL;72.843.212/0002-22;CenturyLink Comunicaçõe;DATACENTER;DATACENTER;CONVENCIONAL;CONSUMO;SARACANTA CONSTR E ADM;;;;J639LT1;65366540;Netex - Other Direct;187663;;Netex - Other Direct;Netex - Other Direct;5,27;;;;;;;;;;4;2021;01/04/2021;01/04/2021; 77,16 ;;;;;;;;;;;;;;;;;;;;;;;0,00%;;
RJNRBZAK;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;BRASÍLIA;SBN Q 01 BL B SL 303/304;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;545.901-X;1065835;5,27;;;COMERCIAL;;;;13;19;42597591;4;2021;28/04/2021;13/04/2021; 18.994,97 ;Amarela;32; 63.408,000 ; 90.070,000 ; 26.662,000 ;12/03/2021;13/04/2021;;;;;;;;;;;;;;;;0;;
BRSLBZCL;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;SAAN;SAAN Q 01 LT 840;CRUZEIRO;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;2.034.325-6;1692596;5,27;;;COMERCIAL;21%;0%;2%;3;15;724289;4;2021;23/04/2021;15/04/2021; 11.672,33 ;AMARELA;30; 18.473,000 ;; 18.473,000 ;01/03/2021;01/04/2021;;;;;;;;;;;;;;;;0;;
BRSLBZBD;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;MANHATTAN;SAAN Q 01 LT 840;BRASILIA;DF;J639LT1;61210005;CEB;187744;07.522.669/0001-92;45.282-3;546669;5,27;;;COMERCIAL;;1%;3%;13;19;4103440;4;2021;28/04/2021;16/04/2021; 499,49 ;;32; 4.792,000 ; 5.471,000 ; 679,000 ;11/03/2021;12/04/2021;;;;;;;;;;;;;;;;0;;
CPLTBZAB;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;ESCURINHO;BRO COXILHA RICA, 0 - COXILHA RICA-CA* - CAPAO ALTO - SC - 88548-000;CAPAO ALTO;SC;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;51927230;3363495;5,27;;;COMERCIAL;25%;0%;1%;2;8;71205343;4;2021;20/04/2021;08/04/2021; 1.214,32 ;Amarela;29; 53.966,000 ; 55.539,000 ; 1.573,000 ;03/03/2021;01/04/2021;;;;;;;;;;;;;;;;;;
LAGEBZAB;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;LAGES;R OLIMPIO SALES DE OLIVEIRA - FERROVIA - LAG* - LAGES - SC - 88509-730;LAGES;SC;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;52010179;3059235;5,27;;;COMERCIAL;25%;0%;1%;7;14;71955036;4;2021;10/05/2021;13/04/2021; 2.844,03 ;Amarela;30; 72.336,000 ; 75.976,000 ; 3.640,000 ;08/03/2021;07/04/2021;;;;;;;;;;;;;;;;;;
CPLTBZAB;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;PAPANDUVA - CAP. SOTTER;RD BR 116 - KM 62 - FLORESTA PDA - PAPANDUVA - SC - 89370-000;PAPANDUVA;SC;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;51985338;3738997;5,27;;;COMERCIAL;25%;0%;1%;6;13;71584512;4;2021;15/05/2021;12/04/2021; 1.673,18 ;Amarela;32; 64.748,000 ; 66.665,000 ; 1.917,000 ;05/03/2021;06/04/2021;;;;;;;;;;;;;;;;;;
PRNABZAG;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;RIO NEGRO;R AMBROSIO SCHAFHAUSER - L 72 - CAMPO GADO RN - RIO NEGRO - PR - 83880-000;RIO NEGRO;PR;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;51991354;3845768;5,27;;;COMERCIAL;29%;0%;1%;8;13;259562;4;2021;15/05/2021;14/04/2021; 2.370,40 ;Amarela;30; 64.700,000 ; 67.539,000 ; 2.839,000 ;09/03/2021;08/04/2021;;;;;;;;;;;;;;;;;;
CPLTBZAB;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA CECILIA;RD BR 116, 0 - KM 117 ESTACAO FERROVIARIA - CAMPO ALTO-SC;CAMPO ALTO;SC;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;51927478;3959677;5,27;;;COMERCIAL;25%;0%;1%;20;28;74071613;4;2021;10/05/2021;28/04/2021; 1.641,86 ;Amarela;31; 56.255,000 ; 58.309,000 ; 2.054,000 ;22/03/2021;22/04/2021;;;;;;;;;;;;;;;;;;
CPLTBZAB;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SAO FELIPE;ST ESTACAO SAO FELIPE, 0 - BR 116 KM 194 - CARAGUATA -SCS* - SAO CRISTOVAO DO SUL;CAPAO ALTO;SC;J639LT1;61210005;CELESC;187783;08.336.783/0001-90;51927869;3959650;5,27;;;COMERCIAL;25%;0%;1%;20;28;74073047;4;2021;10/05/2021;28/04/2021; 1.152,04 ;Amarela;31; 59.115,000 ; 60.555,000 ; 1.440,000 ;22/03/2021;22/04/2021;;;;;;;;;;;;;;;;;;
RIPRBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;BEXIGA;BEXIGA, S/N - Rio Pardo - RS - 96680-000;RIO PARDO;RS;J639LT1;61210005;CELETRO;189821;87.776.043/0001-41;40462/4;4784438;5,27;;;B3 - COMERCIAL;30%;0%;0%;6;28;1758202;4;2021;12/05/2021;29/04/2021; 1.995,88 ;Amarela;28; 2.442,000 ; 4.752,000 ; 2.310,000 ;09/03/2021;06/04/2021;;;;;;;;;;;;;;;;;;
GRCMBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TRIUNFO;RINCÃO DOS PINHEIROS - 95840-000 - Triunfo - RS;TRIUNFO;RS;J639LT1;61210005;CERTAJA;188171;97.839.922/0001-29;77182/1;1611614;5,27;;;B3 - COMERCIAL;30%;0%;2%;25;27;1873205;4;2021;20/05/2021;26/04/2021; 1.668,40 ;Amarela;31; 29.272,676 ; 31.222,380 ; 1.950,000 ;25/03/2021;25/04/2021;;;;;;;;;;;;;;;;;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4925857;4;2021;07/06/2021;23/04/2021; 2.534,26 ;Amarela;32; 77.934,000 ; 81.440,000 ; 3.506,000 ;22/03/2021;23/04/2021;;;;;;;;;;;;;;;;;;
BRBCBZAA;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;BARBACENA;RUA SAO FRANCISCO 341 LT - CAICARAS - 36205-382 BARBACENA, MG;BARBACENA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005650089;GPA190008257;5,27;;;B3 - COMERCIAL;0,25;0,01;0,03;22;23;57762082;4;2021;13/05/2021;23/04/2021; 193,81 ;Amarela;30; 842,000 ; 923,000 ; 3.240,000 ;23/03/2021;23/04/2021;;;;;;;;;;;;;;;;;;
BETMBZAC;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;BETIM;FAZ RT FOLHA 35-22-23;BETIM;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005687580;BAG172002126;5,27;;;B3 - COMERCIAL;25%;1%;3%;1;23;57227391;4;2021;03/05/2021;14/04/2021; 169,90 ;Amarela;33; 197,000 ; 247,000 ; 1.921,000 ;11/03/2021;13/04/2021;;;;;;;;;;;;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;ANEL VIÁRIO;RUA DESEMBARGADOR REIS ALVES 1160 CS - INDUSTRIAS - 30610-270 BELO HORIZONTE, MG;BELO HORIZONTE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005671236;BAB091002894;5,27;;;B3 - COMERCIAL;25%;1%;3%;25;25;58057169;4;2021;18/04/2021;29/04/2021; 311,52 ;Amarela;33; 13.714,000 ; 13.893,000 ; 7.160,000 ;26/03/2021;28/04/2021;;;;;;;;;;;;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;CAREAÇU;RODOVIA FERNAO DIAS 99999 CO - AREA RURAL - 37582-000 CAREACU, MG;CAREACU;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005655741;BMW939000314;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57003429;4;2021;01/05/2021;09/04/2021; -   ;Amarela;30; 23.343,000 ; 23.505,000 ; 6.480,000 ;09/03/2021;09/04/2021;;;;;;;;;;;;;;;;;;
CNGNBZAA;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;CONGONHAS;BR 040 PX TREVO CONCONHAS 99999 ET - AREA RURAL - 36417-899 CONGONHAS, MG;CONGONHAS;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005677826;AHT990004546;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57092595;4;2021;02/05/2021;12/04/2021; 736,04 ;Amarela;35; 52.218,000 ; 56.347,000 ; 4.129,000 ;10/03/2021;14/04/2021;;;;;;;;;;;;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;BH 1;AV BRASIL 1438 SA 601  FUNCIONARIOS 30140-003 BELO HORIZONTE, MG;BELO HORIZONTE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005609652;BAG164102780;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57039847;4;2021;26/04/2021;12/04/2021; 15.254,12 ;Amarela;33; 1.636,000 ; 2.081,000 ; 17.800,000 ;05/03/2021;07/04/2021;;;;;;;;;;;;;;;;;;
BLHRBZAO;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;BH 2;AV BRASIL 1438 SA 601  FUNCIONARIOS 30140-003 BELO HORIZONTE, MG;BELO HORIZONTE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005692167;BAB091001304;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57018236;4;2021;25/04/2021;09/04/2021; 1.150,34 ;Amarela;33; 65.621,000 ; 66.599,000 ; 39.120,000 ;05/03/2021;07/04/2021;;;-24.643,08 ;; 39.020,000 ;; 38,55 ;;;;-24.643,08 ;;;;;;;
MNGRBZAG;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;ITATIAIUÇU;REGIAO DAS PEDRAS 99999;ITATIAIUCU;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005718675;BAC129008579;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57299855;4;2021;05/05/2021;15/04/2021; 417,28 ;Amarela;31; 5.833,000 ; 5.904,000 ; 2.840,000 ;15/03/2021;15/04/2021;;;-1.539,17 ;; 2.437,000 ;;;;;;-1.539,17 ;;;;;;;
MNGRBZAH;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;JUIZ DE FORA;RU024-00001-CX RURAIS 99999;JUIZ DE FORA ;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005701136;BAG172002653;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57466380;4;2021;03/05/2021;19/04/2021; 7.972,24 ;Amarela;33; 3.873,000 ; 4.252,000 ; 15.160,000 ;11/03/2021;13/04/2021;;;-3.834,72 ;;;;;;;;;;;;;;;
BLHRBZBZ;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;LOURDES;FAZ RT FOLHA 35-22-23 99999 FZ NR 03 PETROVALE 32536-000 BETIM, MG;BETIM;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3000176900;BAC111000717;5,27;;;B3 - COMERCIAL;25%;1%;3%;1;22;56702758;4;2021;22/04/2021;05/04/2021; 27.753,68 ;Amarela;33; 2.470,000 ; 3.260,000 ; 31.600,000 ;03/03/2021;05/04/2021;;;;;;; 38,55 ;;; 7.758,15 ;;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;NEPOMUCENO;RODOVIA FERNAO DIAS KM 679 99999 FZ - AREA RURAL - 37209-899 LAVRAS,MG;LAVRAS;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005774403;BKC707005738;5,27;;;B3 - COMERCIAL;25%;1%;3%;7;23;57002929;4;2021;01/05/2021;09/04/2021; 222,05 ;Amarela;30; 663,000 ; 791,000 ; 5.120,000 ;09/03/2021;09/04/2021;;;-3.233,53 ;; 5.120,000 ;;;;; 158,90 ;-3.233,53 ;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;OLIVEIRA;ROD FERNAO DIAS 999999 FR AREA RURAL 35540-000 OLIVEIRA, MG;OLIVEIRA;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005669196;GMP197301951;5,27;;;B3 - COMERCIAL;25%;1%;3%;8;23;57091520;4;2021;02/05/2021;12/04/2021; 206,30 ;Amarela;33; 1.257,000 ; 1.370,000 ; 4.520,000 ;10/03/2021;12/04/2021;;;-2.854,60 ;; 4.520,000 ;;;;; 143,15 ;-2.854,60 ;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;NODO;NODO;CONVENCIONAL;CONSUMO;POUSO ALEGRE;RUA CORONEL OTAVIO MEYER 160 LJ 424 - CENTRO - 37550-168 POUSO ALEGRE, MG;POUSO ALEGRE;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3003510077;ARC172009339;5,27;;;B3 - COMERCIAL;25%;1%;3%;27;27;58056535;4;2021;18/05/2021;29/04/2021; 4.857,08 ;Amarela;33; 14.675,000 ; 21.973,000 ; 7.298,000 ;26/03/2021;28/04/2021;;;-1.193,07 ;; 1.889,000 ;; 63,61 ;;; 1.377,50 ;;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SANTA BARBARA;R.JOSE MOREIRA CAMPOS 99999 PT 88 - SANTA BARBARA MONTE VERDE - 36132 -000 SANTA BARBARA DO MONTE VERDE;BRASILIA;DF;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418271 / 3005698871;BQR977001896;5,27;;;B3 - COMERCIAL;25%;1%;3%;11;23;57216708;4;2021;04/05/2021;14/04/2021; 139,11 ;Amarela;33; 14.362,000 ; 14.411,000 ; 1.960,000 ;12/03/2021;14/04/2021;;;-1.237,83 ;; 1.960,000 ;;;;; 75,96 ;-1.237,83 ;;;;;;;
BRSLBZAY;BRASIL;72.843.212/0012-02;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VARGINHA;SITE IMPSAT 99999 CO - AREA RURAL - 37418-899 TRES CORACOES, MG;TRES CORAÇÕES;MG;J639LT1;61210005;CEMIG;187744;06.981.180/0001-16;7005418819 / 3005660598;BQR977001124;5,27;;;B3 - COMERCIAL;25%;1%;3%;5;23;57003430;4;2021;25/04/2021;09/04/2021; -   ;Amarela;33; 37.076,000 ; 37.326,000 ; 10.000,000 ;05/03/2021;07/04/2021;;;-6.315,50 ;; 10.000,000 ;; 2.805,59 ;;; 286,98 ;-9.471,22 ;;;;;;;
BLNVBZAB;BRASIL;72.843.212/0005-75;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;BALSA NOVA;RUA ELISABETE N MOREIRA, 75 - CENTRO  - BALSA NOVA - PR - 83650-000;BALSA NOVA;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;103040021;360443908;5,27;;;;29%;1%;5%;5;6;186843154;4;2021;23/04/2021;01/04/2021; 1.632,76 ;Amarela;32; 54.071,000 ; 5.611,000 ; 2.039,000 ;05/03/2021;06/04/2021;;;;;;;;;;;;;;;;;;
CRTBBZAM;BRASIL;72.843.212/0005-75;CENTURYLINK COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;CAMPINA GRANDE;ROD BR 116 - KM 13 - RIBEIRAO GRANDE - CAMPINA GRANDE DO SUL - PR;CAMPINA GRANDE DO SUL;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;42387400;992445001;5,27;;;;29%;1%;5%;15;19;189183924;4;2021;19/05/2021;18/04/2021; 3.105,54 ;Amarela;30; 51.241,000 ; 55.146,000 ; 3.905,000 ;07/03/2021;16/04/2021;;;;;;;;;;;;;;;;;;
CRTBBZAM;BRASIL;72.843.212/0009-07;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;FILIAL LONDRINA;AV HIGIENOPOLIS, 210 - S702 - CENTRO - LONDRINA - PR - CEP 86020-921;LONDRINA;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;27040682;932630950;5,27;;;;29%;1%;5%;16;17;189559612;4;2021;09/05/2021;20/04/2021; 186,26 ;Amarela;32; 24.496,000 ; 24.713,000 ; 217,000 ;18/03/2021;19/04/2021;;;;;;;;;; 53,80 ;;;;;;;;
CRTBBZAM;BRASIL;72.843.212/0005-75;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;NODO CURITIBA;AL CARLOS DE CARVALHO, 417 - AP 902 SUB SOL O1 - CENTRO - CURITIBA - PR - CEP: 80410-180;CURITIBA;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;38037505;201845673;5,27;;;;29%;1%;5%;19;20;189683609;4;2021;10/05/2021;01/04/2021; 2.691,97 ;Amarela;32; 362.588,000 ; 39.606,000 ; 3.348,000 ;19/03/2021;20/04/2021;;;;;;;;;; 829,39 ;;;;;;;;
CRTBBZAM;BRASIL;72.843.212/0009-07;CENTURYLINK COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;NODO LONDRINA;RUA STA CATARINA, 50 - SL 1802 - CENTRO - LONDRINA - PR - 86010-470;LONDRINA;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;55481213;242342562;5,27;;;;29%;1%;5%;22;23;190414844;4;2021;15/05/2021;25/04/2021; 5.490,49 ;Amarela;30; 6.631,000 ; 13.560,000 ; 6.929,000 ;24/03/2021;23/04/2021;;;;;;;;;; 1.707,24 ;;;;;;;;
QRBRBZAB;BRASIL;72.843.212/0005-75;CENTURYLINK COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;QUATRO BARRAS;R PEDRO PASA, 1366 - JD PAULISTA - CAMPINA GRANDE DO SUL - PR - CEP: 83430-000;CAMPINA GRANDE DO SUL;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;99491613;301240139;5,27;;;;29%;1%;5%;1;1;187617314;4;2021;20/04/2021;02/04/2021; 2.501,27 ;Amarela;29; 23.840,000 ; 26.946,000 ; 3.106,000 ;03/03/2021;01/04/2021;;;;;;;;;; 786,92 ;;;;;;;;
CRTBBZAM;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;SÃO JOSE DOS PINHAIS;RUA CURIUVA, 12 - PEDRO MORO - SÃO JOSE DOS PINHAIS - PR - 83020-180;SÃO JOSE DOS PINHAIS;PR;J639LT1;61210005;COPEL;186585;04.368.898/0001-06;42818966;201845786;5,27;;;;29%;1%;5%;20;21;190093406;4;2021;12/05/2021;23/04/2021; 1.535,24 ;Amarela;30; 9.105,000 ; 10.964,000 ; 1.859,000 ;22/03/2021;21/04/2021;;;;;;;;;; 459,18 ;;;;;;;;
CMPSBZAM;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;CAMPINAS 2112;RUA CONCEICAO 233 SA 2112 - CENTRO - 13010-050 CAMPINAS SP;CAMPINAS;SP;J639LT1;61210005;CPFL PAULISTA;187571;33.050.196/0001-88;0700055889 / 8703116;205837824;5,27;;;B3 - COMERCIAL;18%;1%;4%;27;28;183744786;4;2021;05/05/2021;28/04/2021; -   ;Amarela;30; 42.374,000 ; 42.418,000 ; 44,000 ;26/03/2021;27/04/2021;;;;;;;;;;;;;;;;;;
CMPSBZAM;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;CAMPINAS 2113;R CONCEICAO 233 SA 2113 - CENTRO - 13010-050 CAMPINAS SP;CAMPINAS;SP;J639LT1;61210005;CPFL PAULISTA;187571;33.050.196/0001-88;0700055889 / 8703124;206540280;5,27;;;B3 - COMERCIAL;18%;1%;4%;27;28;184072122;4;2021;06/05/2021;29/04/2021; 2.886,62 ;Amarela;30; 56.280,000 ; 60.154,000 ; 3.874,000 ;26/03/2021;27/04/2021;;;;;;;;;; 653,86 ;;;;;;;;
CMPSBZAM;BRASIL;035.260.058-69;NELSON DOS SANTOS;NODO;NODO;CONVENCIONAL;CONSUMO;HORTOLANDIA;R CUBA 266 - JD S C DO LAGO  - 13186-380 HORTOLANDIA SP;HORTOLANDIA;SP;J639LT1;61210005;CPFL PAULISTA;187571;33.050.196/0001-88;702251247;106653202;5,27;;;B3 - COMERCIAL;18%;1%;4%;7;9;180252728;4;2021;15/04/2021;08/04/2021; 105,87 ;Amarela;29; 256,000 ; 376,000 ; 120,000 ;09/03/2021;07/04/2021;;;;;;;;;; 19,90 ;;;;;;;;
